,Close_tMinus6,Close_tMinus5,Close_tMinus4,Close_tMinus3,Close_tMinus2,Close_tMinus1,Close,Volume,Index_Close,TSLA_monthly,Recent_Recommendation,Prediction
2020-02-11,156.0,177.41200256347656,146.94000244140625,149.79200744628906,149.61399841308594,154.25599670410156,154.87600708007812,58487500,330.5167541503906,42.0,Hold,0
2020-02-12,177.41200256347656,146.94000244140625,149.79200744628906,149.61399841308594,154.25599670410156,154.87600708007812,153.45799255371094,60112500,332.6462097167969,42.0,Hold,1
2020-02-13,146.94000244140625,149.79200744628906,149.61399841308594,154.25599670410156,154.87600708007812,153.45799255371094,160.8000030517578,131446500,332.2912902832031,42.0,Hold,0
2020-02-14,149.79200744628906,149.61399841308594,154.25599670410156,154.87600708007812,153.45799255371094,160.8000030517578,160.00599670410156,78468500,332.82366943359375,42.0,Hold,1
2020-02-18,149.61399841308594,154.25599670410156,154.87600708007812,153.45799255371094,160.8000030517578,160.00599670410156,171.67999267578125,81908500,331.9659729003906,37.0,Hold,1
2020-02-19,154.25599670410156,154.87600708007812,153.45799255371094,160.8000030517578,160.00599670410156,171.67999267578125,183.48399353027344,127115000,333.55316162109375,37.0,Underperform,0
2020-02-20,154.87600708007812,153.45799255371094,160.8000030517578,160.00599670410156,171.67999267578125,183.48399353027344,179.8820037841797,88174500,332.1828918457031,37.0,Underperform,1
2020-02-21,153.45799255371094,160.8000030517578,160.00599670410156,171.67999267578125,183.48399353027344,179.8820037841797,180.1999969482422,71574000,328.761962890625,37.0,Underperform,0
2020-02-24,160.8000030517578,160.00599670410156,171.67999267578125,183.48399353027344,179.8820037841797,180.1999969482422,166.75799560546875,75961000,317.8584289550781,42.0,Underperform,0
2020-02-25,160.00599670410156,171.67999267578125,183.48399353027344,179.8820037841797,180.1999969482422,166.75799560546875,159.98199462890625,86452500,308.22662353515625,42.0,Underperform,0
2020-02-26,171.67999267578125,183.48399353027344,179.8820037841797,180.1999969482422,166.75799560546875,159.98199462890625,155.75999450683594,70427500,307.0929260253906,42.0,Hold,0
2020-02-27,183.48399353027344,179.8820037841797,180.1999969482422,166.75799560546875,159.98199462890625,155.75999450683594,135.8000030517578,121386000,293.3008728027344,42.0,Hold,0
2020-02-28,179.8820037841797,180.1999969482422,166.75799560546875,159.98199462890625,155.75999450683594,135.8000030517578,133.59800720214844,122821000,292.06854248046875,42.0,Hold,1
2020-03-02,180.1999969482422,166.75799560546875,159.98199462890625,155.75999450683594,135.8000030517578,133.59800720214844,148.7239990234375,100975000,304.71697998046875,33.0,Hold,1
2020-03-03,166.75799560546875,159.98199462890625,155.75999450683594,135.8000030517578,133.59800720214844,148.7239990234375,149.1020050048828,128920000,295.9922180175781,33.0,Hold,1
2020-03-04,159.98199462890625,155.75999450683594,135.8000030517578,133.59800720214844,148.7239990234375,149.1020050048828,149.89999389648438,75245000,308.43365478515625,33.0,Market Outperform,0
2020-03-05,155.75999450683594,135.8000030517578,133.59800720214844,148.7239990234375,149.1020050048828,149.89999389648438,144.9080047607422,54263500,298.1808166503906,33.0,Market Outperform,0
2020-03-06,135.8000030517578,133.59800720214844,148.7239990234375,149.1020050048828,149.89999389648438,144.9080047607422,140.6959991455078,63314500,293.2515563964844,33.0,Market Outperform,0
2020-03-09,133.59800720214844,148.7239990234375,149.1020050048828,149.89999389648438,144.9080047607422,140.6959991455078,121.5999984741211,85368500,270.3502197265625,37.0,Market Outperform,1
2020-03-10,148.7239990234375,149.1020050048828,149.89999389648438,144.9080047607422,140.6959991455078,121.5999984741211,129.0659942626953,77972000,284.3394775390625,37.0,Market Outperform,0
2020-03-11,149.1020050048828,149.89999389648438,144.9080047607422,140.6959991455078,121.5999984741211,129.0659942626953,126.84600067138672,66612500,270.4783935546875,37.0,Market Outperform,0
2020-03-12,149.89999389648438,144.9080047607422,140.6959991455078,121.5999984741211,129.0659942626953,126.84600067138672,112.11000061035156,94545500,244.59976196289062,37.0,Market Outperform,0
2020-03-13,144.9080047607422,140.6959991455078,121.5999984741211,129.0659942626953,126.84600067138672,112.11000061035156,109.3239974975586,113201500,265.5096740722656,37.0,Underweight,0
2020-03-16,140.6959991455078,121.5999984741211,129.0659942626953,126.84600067138672,112.11000061035156,109.3239974975586,89.01399993896484,102447500,236.45663452148438,40.0,Underweight,0
2020-03-17,121.5999984741211,129.0659942626953,126.84600067138672,112.11000061035156,109.3239974975586,89.01399993896484,86.04000091552734,119973000,249.22340393066406,40.0,Underweight,0
2020-03-18,129.0659942626953,126.84600067138672,112.11000061035156,109.3239974975586,89.01399993896484,86.04000091552734,72.24400329589844,118931000,236.6044921875,40.0,Underweight,1
2020-03-19,126.84600067138672,112.11000061035156,109.3239974975586,89.01399993896484,86.04000091552734,72.24400329589844,85.52799987792969,150977500,237.10726928710938,40.0,Neutral,0
2020-03-20,112.11000061035156,109.3239974975586,89.01399993896484,86.04000091552734,72.24400329589844,85.52799987792969,85.50599670410156,141427500,226.8893280029297,40.0,Hold,1
2020-03-23,109.3239974975586,89.01399993896484,86.04000091552734,72.24400329589844,85.52799987792969,85.50599670410156,86.85800170898438,82272500,221.0881805419922,28.0,Hold,1
2020-03-24,89.01399993896484,86.04000091552734,72.24400329589844,85.52799987792969,85.50599670410156,86.85800170898438,101.0,114476000,241.11949157714844,28.0,Hold,1
2020-03-25,86.04000091552734,72.24400329589844,85.52799987792969,85.50599670410156,86.85800170898438,101.0,107.8499984741211,106113500,244.72909545898438,28.0,Equal-Weight,0
2020-03-26,72.24400329589844,85.52799987792969,85.50599670410156,86.85800170898438,101.0,107.8499984741211,105.63200378417969,86903500,259.0187683105469,28.0,Equal-Weight,0
2020-03-27,85.52799987792969,85.50599670410156,86.85800170898438,101.0,107.8499984741211,105.63200378417969,102.87200164794922,71887000,251.30372619628906,28.0,Equal-Weight,0
2020-03-30,85.50599670410156,86.85800170898438,101.0,107.8499984741211,105.63200378417969,102.87200164794922,100.4260025024414,59990500,259.4649963378906,24.0,Overweight,1
2020-03-31,86.85800170898438,101.0,107.8499984741211,105.63200378417969,102.87200164794922,100.4260025024414,104.80000305175781,88857500,255.5975799560547,24.0,Overweight,0
2020-04-01,101.0,107.8499984741211,105.63200378417969,102.87200164794922,100.4260025024414,104.80000305175781,96.31199645996094,66766000,244.0944366455078,24.0,Overweight,0
2020-04-02,107.8499984741211,105.63200378417969,102.87200164794922,100.4260025024414,104.80000305175781,96.31199645996094,90.89399719238281,99292000,249.72702026367188,24.0,Overweight,1
2020-04-03,105.63200378417969,102.87200164794922,100.4260025024414,104.80000305175781,96.31199645996094,90.89399719238281,96.00199890136719,22562100,246.11741638183594,24.0,Overweight,1
2020-04-06,102.87200164794922,100.4260025024414,104.80000305175781,96.31199645996094,90.89399719238281,96.00199890136719,103.24800109863281,14901800,262.648193359375,19.0,Overweight,1
2020-04-07,100.4260025024414,104.80000305175781,96.31199645996094,90.89399719238281,96.00199890136719,103.24800109863281,109.08999633789062,17919800,262.91595458984375,19.0,Buy,1
2020-04-08,104.80000305175781,96.31199645996094,90.89399719238281,96.00199890136719,103.24800109863281,109.08999633789062,109.76799774169922,12656000,271.7416076660156,19.0,Buy,1
2020-04-09,96.31199645996094,90.89399719238281,96.00199890136719,103.24800109863281,109.08999633789062,109.76799774169922,114.5999984741211,13650000,275.8768005371094,19.0,Buy,1
2020-04-13,90.89399719238281,96.00199890136719,103.24800109863281,109.08999633789062,109.76799774169922,114.5999984741211,130.19000244140625,22475400,273.3580017089844,31.0,Buy,1
2020-04-14,96.00199890136719,103.24800109863281,109.08999633789062,109.76799774169922,114.5999984741211,130.19000244140625,141.97799682617188,30576500,281.4201354980469,31.0,Buy,1
2020-04-15,103.24800109863281,109.08999633789062,109.76799774169922,114.5999984741211,130.19000244140625,141.97799682617188,145.96600341796875,23577000,275.44049072265625,31.0,Neutral,1
2020-04-16,109.08999633789062,109.76799774169922,114.5999984741211,130.19000244140625,141.97799682617188,145.96600341796875,149.04200744628906,20657900,276.769287109375,31.0,Buy,1
2020-04-17,109.76799774169922,114.5999984741211,130.19000244140625,141.97799682617188,145.96600341796875,149.04200744628906,150.7779998779297,13128200,284.2463073730469,31.0,Buy,0
2020-04-20,114.5999984741211,130.19000244140625,141.97799682617188,145.96600341796875,149.04200744628906,150.7779998779297,149.27200317382812,14746600,279.23846435546875,21.0,Buy,0
2020-04-21,130.19000244140625,141.97799682617188,145.96600341796875,149.04200744628906,150.7779998779297,149.27200317382812,137.343994140625,20209100,270.7598876953125,21.0,Buy,1
2020-04-22,141.97799682617188,145.96600341796875,149.04200744628906,150.7779998779297,149.27200317382812,137.343994140625,146.4219970703125,14224800,276.769287109375,21.0,Buy,0
2020-04-23,145.96600341796875,149.04200744628906,150.7779998779297,149.27200317382812,137.343994140625,146.4219970703125,141.12600708007812,13236700,276.7494201660156,21.0,Underperform,1
2020-04-24,149.04200744628906,150.7779998779297,149.27200317382812,137.343994140625,146.4219970703125,141.12600708007812,145.02999877929688,13237600,280.6069641113281,21.0,Underperform,1
2020-04-27,150.7779998779297,149.27200317382812,137.343994140625,146.4219970703125,141.12600708007812,145.02999877929688,159.75,20681400,284.65289306640625,40.0,Underperform,0
2020-04-28,149.27200317382812,137.343994140625,146.4219970703125,141.12600708007812,145.02999877929688,159.75,153.82400512695312,15222000,283.3439025878906,40.0,Underperform,1
2020-04-29,137.343994140625,146.4219970703125,141.12600708007812,145.02999877929688,159.75,153.82400512695312,160.1020050048828,16216000,290.7614440917969,40.0,Underperform,0
2020-04-30,146.4219970703125,141.12600708007812,145.02999877929688,159.75,153.82400512695312,160.1020050048828,156.37600708007812,28471900,288.05426025390625,40.0,Underperform,0
2020-05-01,141.12600708007812,145.02999877929688,159.75,153.82400512695312,160.1020050048828,156.37600708007812,140.26400756835938,32531800,280.428466796875,40.0,Outperform,1
2020-05-04,145.02999877929688,159.75,153.82400512695312,160.1020050048828,156.37600708007812,140.26400756835938,152.23800659179688,19237100,281.20196533203125,26.0,Outperform,1
2020-05-05,159.75,153.82400512695312,160.1020050048828,156.37600708007812,140.26400756835938,152.23800659179688,153.64199829101562,16991700,283.8000793457031,26.0,Equal-Weight,1
2020-05-06,153.82400512695312,160.1020050048828,156.37600708007812,140.26400756835938,152.23800659179688,153.64199829101562,156.51600646972656,11089400,281.87628173828125,26.0,Equal-Weight,0
2020-05-07,160.1020050048828,156.37600708007812,140.26400756835938,152.23800659179688,153.64199829101562,156.51600646972656,156.00799560546875,57638500,285.2776184082031,26.0,Equal-Weight,1
2020-05-08,156.37600708007812,140.26400756835938,152.23800659179688,153.64199829101562,156.51600646972656,156.00799560546875,163.88400268554688,80650500,289.9978942871094,26.0,Equal-Weight,0
2020-05-11,140.26400756835938,152.23800659179688,153.64199829101562,156.51600646972656,156.00799560546875,163.88400268554688,162.25799560546875,82598000,290.057373046875,23.0,Equal-Weight,0
2020-05-12,152.23800659179688,153.64199829101562,156.51600646972656,156.00799560546875,163.88400268554688,162.25799560546875,161.8820037841797,79534500,284.2760925292969,23.0,Equal-Weight,0
2020-05-13,153.64199829101562,156.51600646972656,156.00799560546875,163.88400268554688,162.25799560546875,161.8820037841797,158.19200134277344,95327500,279.2484130859375,23.0,Equal-Weight,1
2020-05-14,156.51600646972656,156.00799560546875,163.88400268554688,162.25799560546875,161.8820037841797,158.19200134277344,160.66600036621094,68411000,282.59027099609375,23.0,Equal-Weight,0
2020-05-15,156.00799560546875,163.88400268554688,162.25799560546875,161.8820037841797,158.19200134277344,160.66600036621094,159.83399963378906,52592000,283.88934326171875,23.0,Equal-Weight,1
2020-05-18,163.88400268554688,162.25799560546875,161.8820037841797,158.19200134277344,160.66600036621094,159.83399963378906,162.7259979248047,58490500,292.5364990234375,16.0,Equal-Weight,0
2020-05-19,162.25799560546875,161.8820037841797,158.19200134277344,160.66600036621094,159.83399963378906,162.7259979248047,161.6020050048828,48182500,289.53179931640625,16.0,Equal-Weight,1
2020-05-20,161.8820037841797,158.19200134277344,160.66600036621094,159.83399963378906,162.7259979248047,161.6020050048828,163.11199951171875,36546500,294.45037841796875,16.0,Market Outperform,1
2020-05-21,158.19200134277344,160.66600036621094,159.83399963378906,162.7259979248047,161.6020050048828,163.11199951171875,165.52000427246094,61273000,292.4175109863281,16.0,Market Outperform,0
2020-05-22,160.66600036621094,159.83399963378906,162.7259979248047,161.6020050048828,163.11199951171875,165.52000427246094,163.37600708007812,49937500,292.97283935546875,16.0,Market Outperform,1
2020-05-26,159.83399963378906,162.7259979248047,161.6020050048828,163.11199951171875,165.52000427246094,163.37600708007812,163.7740020751953,40448500,296.5823974609375,15.0,Market Outperform,1
2020-05-27,162.7259979248047,161.6020050048828,163.11199951171875,165.52000427246094,163.37600708007812,163.7740020751953,164.04600524902344,57747500,300.9952697753906,15.0,Market Outperform,0
2020-05-28,161.6020050048828,163.11199951171875,165.52000427246094,163.37600708007812,163.7740020751953,164.04600524902344,161.16200256347656,36278000,300.43994140625,15.0,Neutral,1
2020-05-29,163.11199951171875,165.52000427246094,163.37600708007812,163.7740020751953,164.04600524902344,161.16200256347656,167.0,59062500,301.7786865234375,15.0,Neutral,1
2020-06-01,165.52000427246094,163.37600708007812,163.7740020751953,164.04600524902344,161.16200256347656,167.0,179.6199951171875,74697500,302.9983825683594,21.0,Outperform,0
2020-06-02,163.37600708007812,163.7740020751953,164.04600524902344,161.16200256347656,167.0,179.6199951171875,176.31199645996094,67828000,305.5072326660156,21.0,Outperform,1
